feature	chromosome	start	end	SLX-17921.D706tp_D501tp.H5J55BBXY.s_8.r_1	SLX-16150.D704tp_D506tp.HC22VBBXY.s_3.r_1
7:155000001-155500000	7	155000001	155500000	0.937	0.909
7:155500001-156000000	7	155500001	156000000	1.014	1.047
7:156000001-156500000	7	156000001	156500000	1.081	0.927
7:156500001-157000000	7	156500001	157000000	1.001	0.723
7:157000001-157500000	7	157000001	157500000	0.931	0.927
7:157500001-158000000	7	157500001	158000000	1.104	1.095
7:158000001-158500000	7	158000001	158500000	1.08	1.136
7:158500001-159000000	7	158500001	159000000	1.044	1.081
8:1000001-1500000	8	1000001	1500000	1.053	0.449
8:1500001-2000000	8	1500001	2000000	0.985	0.578
8:2500001-3000000	8	2500001	3000000	0.91	0.618
8:3000001-3500000	8	3000001	3500000	1.035	0.642
8:3500001-4000000	8	3500001	4000000	0.907	0.594
8:4000001-4500000	8	4000001	4500000	0.818	0.531
8:4500001-5000000	8	4500001	5000000	0.966	0.602
8:5000001-5500000	8	5000001	5500000	1.054	0.47
8:5500001-6000000	8	5500001	6000000	0.844	0.513
8:6000001-6500000	8	6000001	6500000	0.823	0.56
8:6500001-7000000	8	6500001	7000000	0.825	0.519
8:8500001-9000000	8	8500001	9000000	0.849	0.515
8:9000001-9500000	8	9000001	9500000	1.039	0.456
8:9500001-10000000	8	9500001	10000000	1.014	0.566
8:10000001-10500000	8	10000001	10500000	0.866	0.542
8:10500001-11000000	8	10500001	11000000	1.018	0.578
8:11000001-11500000	8	11000001	11500000	0.94	0.404
8:11500001-12000000	8	11500001	12000000	0.955	0.438
8:13500001-14000000	8	13500001	14000000	0.853	0.554
8:14000001-14500000	8	14000001	14500000	0.997	0.587
8:14500001-15000000	8	14500001	15000000	0.898	0.646
8:15000001-15500000	8	15000001	15500000	0.876	0.6
8:15500001-16000000	8	15500001	16000000	0.725	0.608
8:16500001-17000000	8	16500001	17000000	0.905	0.575
8:17000001-17500000	8	17000001	17500000	0.924	0.613
8:17500001-18000000	8	17500001	18000000	0.98	0.595
8:18000001-18500000	8	18000001	18500000	0.858	0.509
8:19000001-19500000	8	19000001	19500000	0.829	0.661
8:19500001-20000000	8	19500001	20000000	0.897	0.628
8:20000001-20500000	8	20000001	20500000	0.984	0.543
8:21000001-21500000	8	21000001	21500000	0.998	0.601
8:21500001-22000000	8	21500001	22000000	1.062	0.561
8:22000001-22500000	8	22000001	22500000	0.848	0.509
8:22500001-23000000	8	22500001	23000000	0.885	0.528
8:23000001-23500000	8	23000001	23500000	0.885	0.529
8:23500001-24000000	8	23500001	24000000	0.925	0.446
8:24000001-24500000	8	24000001	24500000	1.029	0.627
8:24500001-25000000	8	24500001	25000000	0.984	0.527
8:25000001-25500000	8	25000001	25500000	0.77	0.664
8:25500001-26000000	8	25500001	26000000	0.959	0.514
8:26000001-26500000	8	26000001	26500000	0.95	0.548
8:26500001-27000000	8	26500001	27000000	0.935	0.603
8:27000001-27500000	8	27000001	27500000	0.903	0.561
8:27500001-28000000	8	27500001	28000000	0.849	0.472
8:28000001-28500000	8	28000001	28500000	0.77	0.617
8:28500001-29000000	8	28500001	29000000	0.925	0.532
8:29000001-29500000	8	29000001	29500000	0.81	0.608
8:29500001-30000000	8	29500001	30000000	0.913	0.653
8:30000001-30500000	8	30000001	30500000	0.858	0.535
8:30500001-31000000	8	30500001	31000000	0.833	0.579
8:31000001-31500000	8	31000001	31500000	1.293	2.95
8:31500001-32000000	8	31500001	32000000	1.615	4.683
8:32000001-32500000	8	32000001	32500000	1.403	4.743
8:33500001-34000000	8	33500001	34000000	1.308	3.001
8:34000001-34500000	8	34000001	34500000	1.123	3.467
8:34500001-35000000	8	34500001	35000000	1.087	3.196
8:35000001-35500000	8	35000001	35500000	1.238	3.276
8:35500001-36000000	8	35500001	36000000	1.277	3.051
8:36500001-37000000	8	36500001	37000000	1.369	3.196
8:37000001-37500000	8	37000001	37500000	1.331	3.434
8:37500001-38000000	8	37500001	38000000	1.173	3.083
8:38000001-38500000	8	38000001	38500000	1.202	3.219
8:38500001-39000000	8	38500001	39000000	1.289	3.039
8:39000001-39500000	8	39000001	39500000	0.877	2.26
8:39500001-40000000	8	39500001	40000000	1.125	2.853
8:40500001-41000000	8	40500001	41000000	1.322	2.89
8:41000001-41500000	8	41000001	41500000	1.234	3.133
8:41500001-42000000	8	41500001	42000000	1.291	4.208
8:42000001-42500000	8	42000001	42500000	1.305	3.375
8:42500001-43000000	8	42500001	43000000	1.133	1.165
8:47000001-47500000	8	47000001	47500000	1.269	1.593
8:47500001-48000000	8	47500001	48000000	0.947	1.379
8:48000001-48500000	8	48000001	48500000	1.179	1.69
8:48500001-49000000	8	48500001	49000000	1.156	1.662
8:49000001-49500000	8	49000001	49500000	0.996	1.536
8:49500001-50000000	8	49500001	50000000	1.162	1.449
8:50000001-50500000	8	50000001	50500000	1.029	1.571
8:51000001-51500000	8	51000001	51500000	1.081	1.422
8:51500001-52000000	8	51500001	52000000	1.06	1.475
8:52000001-52500000	8	52000001	52500000	1.098	1.524
8:52500001-53000000	8	52500001	53000000	1.074	1.422
8:53000001-53500000	8	53000001	53500000	1.213	1.505
8:53500001-54000000	8	53500001	54000000	1.014	1.509
8:54000001-54500000	8	54000001	54500000	0.92	1.406
8:54500001-55000000	8	54500001	55000000	0.877	1.419
8:55000001-55500000	8	55000001	55500000	1.041	1.655
8:55500001-56000000	8	55500001	56000000	0.874	1.42
8:56000001-56500000	8	56000001	56500000	1.143	1.508
8:57000001-57500000	8	57000001	57500000	0.987	1.428
8:57500001-58000000	8	57500001	58000000	1.074	1.675
8:58000001-58500000	8	58000001	58500000	1.069	1.353
8:58500001-59000000	8	58500001	59000000	1.04	1.465
8:59000001-59500000	8	59000001	59500000	1.031	1.828
8:59500001-60000000	8	59500001	60000000	1.103	1.637
8:60000001-60500000	8	60000001	60500000	1.037	1.623
8:60500001-61000000	8	60500001	61000000	0.916	1.433
8:61500001-62000000	8	61500001	62000000	1.087	1.61
8:62000001-62500000	8	62000001	62500000	0.976	1.482
8:62500001-63000000	8	62500001	63000000	1.086	1.476
8:63000001-63500000	8	63000001	63500000	1.044	1.498
8:63500001-64000000	8	63500001	64000000	1.081	1.539
8:64000001-64500000	8	64000001	64500000	1.098	1.419
8:64500001-65000000	8	64500001	65000000	1.159	1.456
8:65000001-65500000	8	65000001	65500000	0.965	1.316
8:65500001-66000000	8	65500001	66000000	0.877	1.169
8:66000001-66500000	8	66000001	66500000	0.992	1.177
8:66500001-67000000	8	66500001	67000000	0.957	0.877
8:67000001-67500000	8	67000001	67500000	0.904	1.026
8:68000001-68500000	8	68000001	68500000	0.872	1.152
8:68500001-69000000	8	68500001	69000000	0.993	0.917
8:69500001-70000000	8	69500001	70000000	1.182	0.904
8:70000001-70500000	8	70000001	70500000	0.93	0.927
8:70500001-71000000	8	70500001	71000000	0.928	1.013
8:71000001-71500000	8	71000001	71500000	1.029	1.031
8:71500001-72000000	8	71500001	72000000	1.061	1.164
8:72000001-72500000	8	72000001	72500000	0.918	0.981
8:73000001-73500000	8	73000001	73500000	0.997	1.069
8:73500001-74000000	8	73500001	74000000	0.904	0.972
8:74000001-74500000	8	74000001	74500000	1.024	1.083
8:75000001-75500000	8	75000001	75500000	0.978	1.125
8:75500001-76000000	8	75500001	76000000	1.091	0.901
8:77000001-77500000	8	77000001	77500000	1.175	1.114
8:77500001-78000000	8	77500001	78000000	0.947	0.93
8:78000001-78500000	8	78000001	78500000	1.047	1.166
8:78500001-79000000	8	78500001	79000000	1.064	1.011
8:79000001-79500000	8	79000001	79500000	1.115	1.674
8:79500001-80000000	8	79500001	80000000	1.007	1.609
8:80000001-80500000	8	80000001	80500000	1.062	1.407
8:80500001-81000000	8	80500001	81000000	0.995	1.512
8:81000001-81500000	8	81000001	81500000	1.246	1.196
8:81500001-82000000	8	81500001	82000000	1.063	1.158
8:82000001-82500000	8	82000001	82500000	1.005	1.14
8:82500001-83000000	8	82500001	83000000	0.981	1.092
8:83000001-83500000	8	83000001	83500000	0.973	1.086
8:83500001-84000000	8	83500001	84000000	1.005	0.919
8:84000001-84500000	8	84000001	84500000	1.028	0.983
8:84500001-85000000	8	84500001	85000000	1.023	1.209
8:85000001-85500000	8	85000001	85500000	0.943	0.986
8:86000001-86500000	8	86000001	86500000	0.883	0.94
8:86500001-87000000	8	86500001	87000000	0.981	0.939
8:87000001-87500000	8	87000001	87500000	0.97	1.004
8:87500001-88000000	8	87500001	88000000	1.038	0.944
8:88000001-88500000	8	88000001	88500000	0.933	0.847
8:88500001-89000000	8	88500001	89000000	0.823	1.055
8:89000001-89500000	8	89000001	89500000	0.932	1.068
8:89500001-90000000	8	89500001	90000000	0.955	0.913
8:90000001-90500000	8	90000001	90500000	1.109	0.872
8:90500001-91000000	8	90500001	91000000	1.011	0.927
8:91000001-91500000	8	91000001	91500000	1.101	1.166
8:91500001-92000000	8	91500001	92000000	1.025	1.64
8:92000001-92500000	8	92000001	92500000	1.138	1.58
8:92500001-93000000	8	92500001	93000000	1.29	1.496
8:93000001-93500000	8	93000001	93500000	1.089	1.415
8:93500001-94000000	8	93500001	94000000	1.101	1.471
8:94000001-94500000	8	94000001	94500000	0.924	1.535
8:94500001-95000000	8	94500001	95000000	1	1.067
8:95000001-95500000	8	95000001	95500000	0.953	1.632
8:95500001-96000000	8	95500001	96000000	1.084	1.323
8:96000001-96500000	8	96000001	96500000	1.153	1.59
8:96500001-97000000	8	96500001	97000000	1.082	1.487
8:97000001-97500000	8	97000001	97500000	1.132	1.43
8:98000001-98500000	8	98000001	98500000	0.966	1.367
8:98500001-99000000	8	98500001	99000000	1.23	1.56
8:99500001-100000000	8	99500001	100000000	1.187	1.604
8:100000001-100500000	8	100000001	100500000	0.987	1.411
8:100500001-101000000	8	100500001	101000000	0.942	1.309
8:101000001-101500000	8	101000001	101500000	0.953	1.461
8:101500001-102000000	8	101500001	102000000	1.159	1.478
8:102000001-102500000	8	102000001	102500000	1.013	1.326
8:103500001-104000000	8	103500001	104000000	1.064	1.293
8:104000001-104500000	8	104000001	104500000	0.986	1.514
8:104500001-105000000	8	104500001	105000000	1.205	1.588
8:105000001-105500000	8	105000001	105500000	0.995	1.274
8:105500001-106000000	8	105500001	106000000	1.198	1.531
8:106000001-106500000	8	106000001	106500000	1.017	1.482
8:106500001-107000000	8	106500001	107000000	1.125	1.298
8:107000001-107500000	8	107000001	107500000	1.165	1.513
8:107500001-108000000	8	107500001	108000000	1.01	1.255
8:108000001-108500000	8	108000001	108500000	1.123	1.231
8:109000001-109500000	8	109000001	109500000	0.986	1.475
8:109500001-110000000	8	109500001	110000000	1.07	1.488
8:110000001-110500000	8	110000001	110500000	0.987	1.29
8:111500001-112000000	8	111500001	112000000	1.014	1.386
8:112000001-112500000	8	112000001	112500000	0.918	1.53
8:112500001-113000000	8	112500001	113000000	1.087	1.552
8:113000001-113500000	8	113000001	113500000	1.028	1.525
8:113500001-114000000	8	113500001	114000000	0.994	1.481
8:114000001-114500000	8	114000001	114500000	1.128	1.54
8:114500001-115000000	8	114500001	115000000	1.052	1.556
8:115000001-115500000	8	115000001	115500000	1.055	1.479
8:115500001-116000000	8	115500001	116000000	1.099	1.401
8:116000001-116500000	8	116000001	116500000	1.061	1.567
8:116500001-117000000	8	116500001	117000000	1.02	1.418
8:117000001-117500000	8	117000001	117500000	1.077	1.508
8:117500001-118000000	8	117500001	118000000	0.968	1.435
8:118000001-118500000	8	118000001	118500000	1.126	1.443
8:118500001-119000000	8	118500001	119000000	1.047	1.466
8:119000001-119500000	8	119000001	119500000	1.21	1.514
8:119500001-120000000	8	119500001	120000000	1.003	1.636
8:120500001-121000000	8	120500001	121000000	0.971	1.278
8:121000001-121500000	8	121000001	121500000	1.145	1.339
8:121500001-122000000	8	121500001	122000000	1.131	1.464
8:122000001-122500000	8	122000001	122500000	1.157	1.501
8:122500001-123000000	8	122500001	123000000	1.096	1.392
8:123000001-123500000	8	123000001	123500000	0.975	1.597
8:123500001-124000000	8	123500001	124000000	0.989	1.435
8:124000001-124500000	8	124000001	124500000	0.956	1.353
8:124500001-125000000	8	124500001	125000000	1.04	1.445
8:125000001-125500000	8	125000001	125500000	1.07	1.566
8:125500001-126000000	8	125500001	126000000	1.002	1.472
8:126000001-126500000	8	126000001	126500000	1.113	1.437
8:126500001-127000000	8	126500001	127000000	1.159	1.279
8:128000001-128500000	8	128000001	128500000	0.995	1.532
8:128500001-129000000	8	128500001	129000000	1.048	1.731
8:129000001-129500000	8	129000001	129500000	1.087	1.592
8:129500001-130000000	8	129500001	130000000	1.012	1.422
8:130000001-130500000	8	130000001	130500000	0.977	1.428
8:130500001-131000000	8	130500001	131000000	1.121	1.491
8:131000001-131500000	8	131000001	131500000	1.08	1.481
8:131500001-132000000	8	131500001	132000000	1.031	1.255
8:132000001-132500000	8	132000001	132500000	1.07	1.509
8:132500001-133000000	8	132500001	133000000	1.039	1.406
8:133000001-133500000	8	133000001	133500000	1.009	1.305
8:134000001-134500000	8	134000001	134500000	1.175	1.53
8:134500001-135000000	8	134500001	135000000	1.001	1.367
8:135000001-135500000	8	135000001	135500000	1.005	1.623
8:135500001-136000000	8	135500001	136000000	0.979	1.499
8:136000001-136500000	8	136000001	136500000	0.928	1.238
8:136500001-137000000	8	136500001	137000000	1.026	1.608
8:137000001-137500000	8	137000001	137500000	0.967	1.291
8:137500001-138000000	8	137500001	138000000	0.998	1.482
8:138000001-138500000	8	138000001	138500000	0.969	1.118
8:138500001-139000000	8	138500001	139000000	0.966	0.902
8:139000001-139500000	8	139000001	139500000	1.024	1.162
8:139500001-140000000	8	139500001	140000000	0.915	0.897
8:140000001-140500000	8	140000001	140500000	1.063	0.963
8:140500001-141000000	8	140500001	141000000	0.943	0.892
8:141000001-141500000	8	141000001	141500000	0.972	1.148
8:141500001-142000000	8	141500001	142000000	0.897	0.849
8:142000001-142500000	8	142000001	142500000	0.985	0.901
8:142500001-143000000	8	142500001	143000000	1.166	1.995
8:143000001-143500000	8	143000001	143500000	0.99	1.613
8:143500001-144000000	8	143500001	144000000	1.035	1.218
8:144000001-144500000	8	144000001	144500000	1.033	1.554
8:144500001-145000000	8	144500001	145000000	0.996	1.565
9:500001-1000000	9	500001	1000000	1.025	1.392
9:1000001-1500000	9	1000001	1500000	1.138	1.279
9:1500001-2000000	9	1500001	2000000	1.098	1.509
9:2000001-2500000	9	2000001	2500000	0.974	1.476
9:2500001-3000000	9	2500001	3000000	1.011	1.392
9:3000001-3500000	9	3000001	3500000	1.012	1.456
9:3500001-4000000	9	3500001	4000000	1.001	1.384
9:4000001-4500000	9	4000001	4500000	0.855	1.43
9:4500001-5000000	9	4500001	5000000	0.953	1.303
9:5500001-6000000	9	5500001	6000000	0.991	1.295
9:6000001-6500000	9	6000001	6500000	0.99	1.365
9:6500001-7000000	9	6500001	7000000	0.858	1.261
9:7000001-7500000	9	7000001	7500000	0.922	1.535
9:7500001-8000000	9	7500001	8000000	1.133	1.236
9:8000001-8500000	9	8000001	8500000	1.078	1.498
9:8500001-9000000	9	8500001	9000000	1.006	1.317
9:9000001-9500000	9	9000001	9500000	1.042	1.615
9:10000001-10500000	9	10000001	10500000	0.997	1.38
9:10500001-11000000	9	10500001	11000000	1.111	1.243
9:11000001-11500000	9	11000001	11500000	0.989	1.268
9:11500001-12000000	9	11500001	12000000	1.047	1.489
9:12000001-12500000	9	12000001	12500000	0.943	1.57
9:12500001-13000000	9	12500001	13000000	1.067	1.667
9:13000001-13500000	9	13000001	13500000	1.026	1.412
9:13500001-14000000	9	13500001	14000000	1.021	1.348
9:14000001-14500000	9	14000001	14500000	0.965	1.159
9:14500001-15000000	9	14500001	15000000	1.186	1.425
9:15000001-15500000	9	15000001	15500000	0.963	1.469
9:16000001-16500000	9	16000001	16500000	1.146	1.417
9:16500001-17000000	9	16500001	17000000	0.99	1.354
9:17000001-17500000	9	17000001	17500000	1.041	1.425
9:17500001-18000000	9	17500001	18000000	1.095	1.313
9:18500001-19000000	9	18500001	19000000	0.987	1.478
9:19000001-19500000	9	19000001	19500000	0.909	1.115
9:19500001-20000000	9	19500001	20000000	1.177	1.366
9:20000001-20500000	9	20000001	20500000	1.077	1.375
9:20500001-21000000	9	20500001	21000000	0.934	1.495
9:21000001-21500000	9	21000001	21500000	0.948	1.346
9:21500001-22000000	9	21500001	22000000	1.095	1.393
9:22000001-22500000	9	22000001	22500000	1.066	1.442
9:22500001-23000000	9	22500001	23000000	1.075	1.381
9:23000001-23500000	9	23000001	23500000	0.972	1.368
9:23500001-24000000	9	23500001	24000000	1.074	1.26
9:24000001-24500000	9	24000001	24500000	1.162	1.501
9:24500001-25000000	9	24500001	25000000	1.007	1.418
9:25000001-25500000	9	25000001	25500000	1.037	1.474
9:25500001-26000000	9	25500001	26000000	0.958	1.29
9:26000001-26500000	9	26000001	26500000	1.024	1.445
9:26500001-27000000	9	26500001	27000000	0.992	1.4
9:27000001-27500000	9	27000001	27500000	1.07	1.294
9:27500001-28000000	9	27500001	28000000	0.943	1.526
9:28000001-28500000	9	28000001	28500000	1.006	1.613
9:28500001-29000000	9	28500001	29000000	1.025	1.274
9:29000001-29500000	9	29000001	29500000	1.185	1.406
9:29500001-30000000	9	29500001	30000000	0.881	1.665
9:30000001-30500000	9	30000001	30500000	0.997	1.523
9:30500001-31000000	9	30500001	31000000	1.023	1.426
9:31500001-32000000	9	31500001	32000000	0.968	1.406
9:32000001-32500000	9	32000001	32500000	1.125	1.507
9:32500001-33000000	9	32500001	33000000	1.12	1.456
9:33000001-33500000	9	33000001	33500000	1.064	1.365
9:34000001-34500000	9	34000001	34500000	1.127	1.336
9:35000001-35500000	9	35000001	35500000	1.105	1.261
9:35500001-36000000	9	35500001	36000000	1.011	1.558
9:36500001-37000000	9	36500001	37000000	1.013	1.405
9:37000001-37500000	9	37000001	37500000	1.106	1.179
9:37500001-38000000	9	37500001	38000000	0.934	1.337
9:38000001-38500000	9	38000001	38500000	1.023	1.526
9:68500001-69000000	9	68500001	69000000	0.932	1.544
9:69000001-69500000	9	69000001	69500000	1.072	1.299
9:69500001-70000000	9	69500001	70000000	1.024	1.412
9:70000001-70500000	9	70000001	70500000	0.985	1.301
9:70500001-71000000	9	70500001	71000000	0.988	1.419
9:71000001-71500000	9	71000001	71500000	1.017	1.394
9:71500001-72000000	9	71500001	72000000	0.998	1.432
9:72000001-72500000	9	72000001	72500000	1.031	1.389
9:73000001-73500000	9	73000001	73500000	0.978	1.503
9:73500001-74000000	9	73500001	74000000	1.07	1.391
9:74000001-74500000	9	74000001	74500000	1.117	1.26
9:74500001-75000000	9	74500001	75000000	0.994	1.2
9:75000001-75500000	9	75000001	75500000	1.034	1.287
9:75500001-76000000	9	75500001	76000000	1.009	1.3
9:76000001-76500000	9	76000001	76500000	1.036	1.497
9:76500001-77000000	9	76500001	77000000	1.019	1.377
9:77000001-77500000	9	77000001	77500000	1.095	1.208
9:77500001-78000000	9	77500001	78000000	1.002	1.415
9:78000001-78500000	9	78000001	78500000	0.935	1.393
9:79000001-79500000	9	79000001	79500000	0.978	1.529
9:80000001-80500000	9	80000001	80500000	0.967	1.468
9:81000001-81500000	9	81000001	81500000	1.035	1.371
9:82500001-83000000	9	82500001	83000000	1.084	1.46
9:83000001-83500000	9	83000001	83500000	1.003	1.5
9:83500001-84000000	9	83500001	84000000	1.06	1.183
9:84000001-84500000	9	84000001	84500000	0.99	1.362
9:84500001-85000000	9	84500001	85000000	1.141	1.406
9:85000001-85500000	9	85000001	85500000	1.224	1.366
9:85500001-86000000	9	85500001	86000000	0.958	1.331
9:86000001-86500000	9	86000001	86500000	1.08	1.305
9:86500001-87000000	9	86500001	87000000	1.156	1.464
9:87000001-87500000	9	87000001	87500000	0.906	1.352
9:87500001-88000000	9	87500001	88000000	1.039	1.316
9:88000001-88500000	9	88000001	88500000	0.907	1.305
9:88500001-89000000	9	88500001	89000000	0.961	1.402
9:89000001-89500000	9	89000001	89500000	1.077	1.375
9:89500001-90000000	9	89500001	90000000	0.98	1.314
9:90000001-90500000	9	90000001	90500000	1.036	1.38
9:90500001-91000000	9	90500001	91000000	1.082	1.327
9:91000001-91500000	9	91000001	91500000	1.073	1.457
9:91500001-92000000	9	91500001	92000000	1.013	1.414
9:93000001-93500000	9	93000001	93500000	0.935	1.368
9:93500001-94000000	9	93500001	94000000	0.992	1.233
9:94500001-95000000	9	94500001	95000000	1.173	1.337
9:95000001-95500000	9	95000001	95500000	1.089	1.398
9:96000001-96500000	9	96000001	96500000	1.114	1.542
9:97500001-98000000	9	97500001	98000000	1.035	1.305
9:98000001-98500000	9	98000001	98500000	1.058	1.495
9:98500001-99000000	9	98500001	99000000	0.989	1.36
9:99000001-99500000	9	99000001	99500000	0.953	1.342
9:99500001-100000000	9	99500001	100000000	1.04	1.321
9:100000001-100500000	9	100000001	100500000	0.867	1.397
9:100500001-101000000	9	100500001	101000000	1.041	1.398
9:101000001-101500000	9	101000001	101500000	1.143	1.381
9:101500001-102000000	9	101500001	102000000	0.959	1.242
9:102000001-102500000	9	102000001	102500000	1.075	1.307
9:102500001-103000000	9	102500001	103000000	0.968	1.445
9:103000001-103500000	9	103000001	103500000	0.958	1.349
9:103500001-104000000	9	103500001	104000000	1.064	1.516
9:104000001-104500000	9	104000001	104500000	1.112	1.321
9:104500001-105000000	9	104500001	105000000	0.964	1.307
9:105000001-105500000	9	105000001	105500000	1.069	1.276
9:105500001-106000000	9	105500001	106000000	1.06	1.409
9:106000001-106500000	9	106000001	106500000	1.017	1.417
9:106500001-107000000	9	106500001	107000000	1.236	1.407
9:107000001-107500000	9	107000001	107500000	0.97	1.477
9:107500001-108000000	9	107500001	108000000	0.932	1.578
9:108000001-108500000	9	108000001	108500000	1.165	1.517
9:108500001-109000000	9	108500001	109000000	1.096	1.409
9:109000001-109500000	9	109000001	109500000	1.049	1.417
9:109500001-110000000	9	109500001	110000000	1.14	1.313
9:110000001-110500000	9	110000001	110500000	1.155	1.319
9:110500001-111000000	9	110500001	111000000	1.011	1.257
9:111000001-111500000	9	111000001	111500000	1.037	1.446
9:111500001-112000000	9	111500001	112000000	0.923	1.189
9:112000001-112500000	9	112000001	112500000	0.848	1.302
9:112500001-113000000	9	112500001	113000000	0.994	1.222
9:113000001-113500000	9	113000001	113500000	1.09	1.451
9:113500001-114000000	9	113500001	114000000	1.022	1.48
9:114000001-114500000	9	114000001	114500000	0.956	1.242
9:114500001-115000000	9	114500001	115000000	0.943	1.391
9:115000001-115500000	9	115000001	115500000	1.065	1.412
9:115500001-116000000	9	115500001	116000000	1.079	1.292
9:116000001-116500000	9	116000001	116500000	0.952	1.426
9:116500001-117000000	9	116500001	117000000	1.02	1.102
9:117500001-118000000	9	117500001	118000000	1.03	1.165
9:118000001-118500000	9	118000001	118500000	0.993	1.144
9:118500001-119000000	9	118500001	119000000	1.001	1.122
9:119000001-119500000	9	119000001	119500000	1.076	1.117
9:119500001-120000000	9	119500001	120000000	0.996	1.27
9:120000001-120500000	9	120000001	120500000	1.146	1.092
9:120500001-121000000	9	120500001	121000000	0.902	0.987
9:121000001-121500000	9	121000001	121500000	0.949	1.153
9:121500001-122000000	9	121500001	122000000	1.13	1.123
9:122000001-122500000	9	122000001	122500000	0.969	1.145
9:123000001-123500000	9	123000001	123500000	0.987	1.192
9:123500001-124000000	9	123500001	124000000	0.94	1.276
9:124000001-124500000	9	124000001	124500000	1.047	1.057
9:124500001-125000000	9	124500001	125000000	0.946	0.994
9:125000001-125500000	9	125000001	125500000	1.037	1.07
9:125500001-126000000	9	125500001	126000000	0.976	1.075
9:126000001-126500000	9	126000001	126500000	1.027	1.117
9:126500001-127000000	9	126500001	127000000	0.876	1.374
9:127000001-127500000	9	127000001	127500000	1.046	1.086
9:127500001-128000000	9	127500001	128000000	1.127	1.163
9:128000001-128500000	9	128000001	128500000	0.993	0.966
9:128500001-129000000	9	128500001	129000000	1.115	1.289
9:129000001-129500000	9	129000001	129500000	0.917	1.101
9:130000001-130500000	9	130000001	130500000	0.996	1.001
9:130500001-131000000	9	130500001	131000000	0.853	1.14
9:131000001-131500000	9	131000001	131500000	1.062	0.85
9:131500001-132000000	9	131500001	132000000	1.096	1.24
9:132000001-132500000	9	132000001	132500000	0.925	0.997
9:132500001-133000000	9	132500001	133000000	0.985	1.173
9:133000001-133500000	9	133000001	133500000	0.905	1.121
9:133500001-134000000	9	133500001	134000000	1.042	0.965
9:134500001-135000000	9	134500001	135000000	1.145	1.089
9:135000001-135500000	9	135000001	135500000	1.052	1.095
9:135500001-136000000	9	135500001	136000000	0.952	1.161
9:136000001-136500000	9	136000001	136500000	0.907	1.158
9:136500001-137000000	9	136500001	137000000	1.018	1.058
9:137000001-137500000	9	137000001	137500000	1.031	1.061
9:137500001-138000000	9	137500001	138000000	1.1	1.222
10:1-500000	10	1	500000	1.114	0.997
10:500001-1000000	10	500001	1000000	1.007	0.842
10:1000001-1500000	10	1000001	1500000	1.034	0.987
10:1500001-2000000	10	1500001	2000000	1.001	0.95
10:2500001-3000000	10	2500001	3000000	1.032	1.003
10:3000001-3500000	10	3000001	3500000	0.948	0.807
10:3500001-4000000	10	3500001	4000000	0.97	0.93
10:4000001-4500000	10	4000001	4500000	0.931	1.015
10:4500001-5000000	10	4500001	5000000	1.011	0.843
10:5000001-5500000	10	5000001	5500000	1.091	0.97
10:5500001-6000000	10	5500001	6000000	0.974	0.96
10:6000001-6500000	10	6000001	6500000	0.982	0.937
10:6500001-7000000	10	6500001	7000000	1.033	1.009
10:7000001-7500000	10	7000001	7500000	1.126	1.06
10:7500001-8000000	10	7500001	8000000	0.97	0.958
10:8000001-8500000	10	8000001	8500000	1.092	1.044
10:8500001-9000000	10	8500001	9000000	1.016	1.02
10:9000001-9500000	10	9000001	9500000	1.175	0.917
10:9500001-10000000	10	9500001	10000000	1.097	1.023
10:10000001-10500000	10	10000001	10500000	1.071	1.037
10:10500001-11000000	10	10500001	11000000	1.133	0.954
10:11000001-11500000	10	11000001	11500000	1.118	1.061
10:11500001-12000000	10	11500001	12000000	0.983	1.055
10:12000001-12500000	10	12000001	12500000	1.065	0.798
10:12500001-13000000	10	12500001	13000000	1.028	0.985
10:13000001-13500000	10	13000001	13500000	1.038	0.863
10:13500001-14000000	10	13500001	14000000	1.036	0.948
10:14000001-14500000	10	14000001	14500000	1.06	0.942
10:14500001-15000000	10	14500001	15000000	0.941	0.9
10:15000001-15500000	10	15000001	15500000	1.09	0.918
10:15500001-16000000	10	15500001	16000000	1.085	1.075
10:16000001-16500000	10	16000001	16500000	1.116	0.965
10:16500001-17000000	10	16500001	17000000	0.954	0.916
10:17000001-17500000	10	17000001	17500000	0.99	0.919
10:17500001-18000000	10	17500001	18000000	0.962	1.045
10:18000001-18500000	10	18000001	18500000	1.115	1.044
10:18500001-19000000	10	18500001	19000000	0.938	0.79
10:19000001-19500000	10	19000001	19500000	1.008	1.043
10:20000001-20500000	10	20000001	20500000	1.076	0.928
10:20500001-21000000	10	20500001	21000000	1.056	0.919
10:21000001-21500000	10	21000001	21500000	1.071	0.791
10:21500001-22000000	10	21500001	22000000	0.923	0.999
10:22000001-22500000	10	22000001	22500000	0.957	0.865
10:22500001-23000000	10	22500001	23000000	0.99	1.095
10:23000001-23500000	10	23000001	23500000	1.116	0.852
10:23500001-24000000	10	23500001	24000000	1.121	0.871
10:24000001-24500000	10	24000001	24500000	1.066	0.996
10:24500001-25000000	10	24500001	25000000	1.005	0.846
10:25000001-25500000	10	25000001	25500000	1.095	0.97
10:26000001-26500000	10	26000001	26500000	1.038	0.775
10:27000001-27500000	10	27000001	27500000	1.027	0.763
10:27500001-28000000	10	27500001	28000000	1.01	0.827
10:28000001-28500000	10	28000001	28500000	0.885	0.9
